ACCESSION	ORGANISM	TAXONOMY	PREVIOUS_GENE	CONTROL_REGION	NEXT_GENE
NC_045221	Lactarius lactarius	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Carangaria incertae sedis', 'Lactariidae', 'Lactarius']	        tRNA [15635:15707](-) ['tRNA-Pro']	D-loop [15707:16552](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_045222	Arius maculatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Ariidae', 'Arius']	        tRNA [15564:15634](-) ['tRNA-Pro']	D-loop [15634:16710](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_045225	Iksookimia yongdokensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cobitidae', 'Cobitinae', 'Iksookimia']	        tRNA [15660:15730](-) ['tRNA-Pro']	D-loop [15730:16640](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_045226	Coregonus baicalensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Protacanthopterygii', 'Salmoniformes', 'Salmonidae', 'Coregoninae', 'Coregonus']	        tRNA [15591:15661](-) ['tRNA-Pro']	D-loop [15661:16735](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045227	Coregonus migratorius	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Protacanthopterygii', 'Salmoniformes', 'Salmonidae', 'Coregoninae', 'Coregonus']	        tRNA [15591:15661](-) ['tRNA-Pro']	D-loop [15661:16737](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045231	Reticulitermes tibialis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Dictyoptera', 'Blattodea', 'Blattoidea', 'Termitoidae', 'Rhinotermitidae', 'Reticulitermes', 'Reticulitermes']	        tRNA [13999:14069](-) ['tRNA-Val']	misc_feature [14879:>14990](+) ['control region']	tRNA [0:70](+) ['tRNA-Ile']
NC_045232	Plestiodon tunganus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Scinciformata', 'Scincidae', 'Scincinae', 'Plestiodon']	        tRNA [15351:15420](-) ['tRNA-Pro']	D-loop [15420:17263](+) None	tRNA [0:75](+) ['tRNA-Phe']
NC_045236	Aphis glycines	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Paraneoptera', 'Hemiptera', 'Sternorrhyncha', 'Aphidomorpha', 'Aphidoidea', 'Aphididae', 'Aphidini', 'Aphis', 'Aphis']	        rRNA [16027:16796](-) ['12S ribosomal RNA']	D-loop [16796:17954](+) None	tRNA [0:64](+) ['tRNA-Ile']
NC_045237	Euchorthippus unicolor	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Orthoptera', 'Caelifera', 'Acrididea', 'Acridomorpha', 'Acridoidea', 'Acrididae', 'Gomphocerinae', 'Euchorthippus']	        rRNA [14063:14891](-) ['12S ribosomal RNA']	D-loop [14891:15629](+) None	tRNA [0:66](+) ['tRNA-Ile']
NC_045238	Abrus expansivus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Paraneoptera', 'Hemiptera', 'Auchenorrhyncha', 'Membracoidea', 'Cicadellidae', 'Deltocephalinae', 'Athysanini', 'Abrus']	        rRNA [13603:14359](-) ['12S ribosomal RNA']	D-loop [14359:15904](+) None	tRNA [0:68](+) ['tRNA-Ile']
NC_045240	Reticulitermes lucifugus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Dictyoptera', 'Blattodea', 'Blattoidea', 'Termitoidae', 'Rhinotermitidae', 'Reticulitermes', 'Reticulitermes']	        tRNA [13985:14055](-) ['tRNA-Val']	misc_feature [14792:16263](+) ['control region']	tRNA [0:71](+) ['tRNA-Ile']
NC_045243	Daphnia laevis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Branchiopoda', 'Diplostraca', 'Cladocera', 'Anomopoda', 'Daphniidae', 'Daphnia', 'Daphnia laevis group']	        rRNA [4070:4822](-) ['12S ribosomal RNA']	D-loop [4822:5367](+) None	gene [5367:5433](+) None
NC_045245	Cottiusculus nihonkaiensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Cottioidei', 'Cottales', 'Cottidae', 'Cottiusculus']	        tRNA [15683:15754](-) ['tRNA-Pro']	D-loop [15754:16612](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045246	Epicauta impressicornis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Coleoptera', 'Polyphaga', 'Cucujiformia', 'Meloidae', 'Meloinae', 'Epicauta']	        rRNA [13823:14613](-) ['12S ribosomal RNA']	D-loop [14613:15713](+) None	tRNA [0:66](+) ['tRNA-Ile']
NC_045248	Epicopeia hainesii	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Drepanoidea', 'Epicopeiidae', 'Epicopeia']	        rRNA [14251:15037](-) ['12S ribosomal RNA']	D-loop [15037:15395](+) None	tRNA [0:68](+) ['tRNA-Met']
NC_045249	Hasora badra	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Hesperioidea', 'Hesperiidae', 'Coeliadinae', 'Hasora']	        rRNA [14274:15072](-) ['12S ribosomal RNA']	D-loop [15072:15324](+) None	tRNA [0:68](+) ['tRNA-Met']
NC_045250	Microphysogobio rapidus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Gobionidae', 'Gobioninae', 'Microphysogobio']	        tRNA [15607:15677](-) ['tRNA-Pro']	D-loop [15677:16603](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_045269	Pseudeuphausia sinica	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Euphausiacea', 'Euphausiidae', 'Pseudeuphausia']	        rRNA [12608:13220](-) ['12S ribosomal RNA']	D-loop [13220:14738](+) None	gene [14738:14802](+) None
NC_045270	Paramacrosteles nigromaculatus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Paraneoptera', 'Hemiptera', 'Auchenorrhyncha', 'Membracoidea', 'Cicadellidae', 'Deltocephalinae', 'Athysanini', 'Paramacrosteles']	        rRNA [13617:14361](-) ['12S ribosomal RNA']	misc_feature [14361:15011](+) None	tRNA [0:68](+) ['tRNA-Ile']
NC_045282	Sterna paradisaea	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Charadriiformes', 'Laridae', 'Sterna']	        tRNA [15478:15550](-) ['tRNA-Glu']	misc_feature [15550:16708](+) None	tRNA [0:72](+) ['tRNA-Phe']
NC_045283	Bombus waltoni	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Hymenoptera', 'Apocrita', 'Aculeata', 'Apoidea', 'Apidae', 'Bombus', 'Mendacibombus']	        misc_feature order{[2329:2332](+), [2560:2566](+), [2770:2776](+)} None	D-loop [2985:3064](+) None	gene [3059:3127](+) None
NC_045283	Bombus waltoni	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Hymenoptera', 'Apocrita', 'Aculeata', 'Apoidea', 'Apidae', 'Bombus', 'Mendacibombus']	        tRNA [11633:11700](+) ['tRNA-Ser']	D-loop [11699:11950](+) None	gene [11950:12886](-) None
NC_045283	Bombus waltoni	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Hymenoptera', 'Apocrita', 'Aculeata', 'Apoidea', 'Apidae', 'Bombus', 'Mendacibombus']	        tRNA [15138:15206](-) ['tRNA-Gln']	D-loop [18819:19268](+) None	tRNA [0:68](+) ['tRNA-Ala']
NC_045285	Cryodraco antarcticus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Notothenioidei', 'Channichthyidae', 'Cryodraco']	        tRNA [15760:15830](-) ['tRNA-Pro']	D-loop [15830:17857](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045306	Vulcanolepas fijiensis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Cirripedia', 'Thoracica', 'Thoracicalcarea', 'Scalpellomorpha', 'Neolepadoidea', 'Neolepadidae', 'Vulcanolepas']	        rRNA [15477:16207](-) ['12S ribosomal RNA']	D-loop [16207:17097](+) None	gene [17097:17162](+) None
NC_045364	Accipiter trivirgatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Accipitriformes', 'Accipitridae', 'Accipitrinae', 'Accipiter']	        tRNA [14788:14857](+) ['tRNA-Thr']	D-loop [14857:16091](+) None	gene [16091:16161](-) None
NC_045364	Accipiter trivirgatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Accipitriformes', 'Accipitridae', 'Accipitrinae', 'Accipiter']	        tRNA [16694:16765](-) ['tRNA-Glu']	D-loop [16765:18454](+) None	tRNA [0:67](+) ['tRNA-Phe']
NC_045365	Dromaius baudinianus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Palaeognathae', 'Casuariiformes', 'Dromaiidae', 'Dromaius']	        tRNA [15551:15619](-) ['tRNA-Glu']	misc_feature [15619:16713](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_045366	Saltator similis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Thraupidae', 'Thraupinae', 'Saltator']	        tRNA [15506:15567](-) ['tRNA-Glu']	D-loop [15577:16750](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045367	Agapornis nigrigenis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Psittaciformes', 'Psittacidae', 'Agapornis']	        tRNA [15429:15497](-) ['tRNA-Glu']	misc_feature [15497:16718](+) None	tRNA [0:66](+) ['tRNA-Phe']
NC_045368	Agapornis pullarius	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Psittaciformes', 'Psittacidae', 'Agapornis']	        tRNA [15433:15501](-) ['tRNA-Glu']	misc_feature [15501:16722](+) None	tRNA [0:66](+) ['tRNA-Phe']
NC_045369	Agapornis lilianae	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Psittaciformes', 'Psittacidae', 'Agapornis']	        tRNA [15431:15499](-) ['tRNA-Glu']	misc_feature [15499:16720](+) None	tRNA [0:66](+) ['tRNA-Phe']
NC_045371	Aratinga nenday	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Psittaciformes', 'Psittacidae', 'Aratinga']	        tRNA [15432:15503](-) ['tRNA-Glu']	D-loop [15503:16983](+) None	tRNA [0:67](+) ['tRNA-Phe']
NC_045372	Picus canus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Piciformes', 'Picidae', 'Picus']	        tRNA [14814:14884](+) ['tRNA-Thr']	D-loop [14878:16349](+) None	gene [16349:16419](-) None
NC_045372	Picus canus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Piciformes', 'Picidae', 'Picus']	        tRNA [16950:17019](-) ['tRNA-Glu']	D-loop [17019:17103](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_045373	Mareca strepera	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Galloanserae', 'Anseriformes', 'Anatidae', 'Anatinae', 'Mareca']	        source [0:16600](+) None	D-loop [0:1046](+) None	gene [1046:1116](+) None
NC_045374	Muscicapa sibirica	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Muscicapidae', 'Muscicapa']	        tRNA [14752:14821](+) ['tRNA-Thr']	D-loop [14861:15791](+) None	gene [15987:16057](-) None
NC_045374	Muscicapa sibirica	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Muscicapidae', 'Muscicapa']	        tRNA [16588:16660](-) ['tRNA-Glu']	D-loop [16670:17600](+) None	gene [17810:17879](+) None
NC_045375	Muscicapa latirostris	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Muscicapidae', 'Muscicapa']	        tRNA [14753:14822](+) ['tRNA-Thr']	D-loop [14872:15811](+) None	gene [16027:16098](-) None
NC_045375	Muscicapa latirostris	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Muscicapidae', 'Muscicapa']	        tRNA [16624:16696](-) ['tRNA-Glu']	D-loop [16721:17659](+) None	gene [17957:18026](+) None
NC_045376	Dendrocitta formosae	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Corvoidea', 'Corvidae', 'Dendrocitta']	        tRNA [10099:10172](-) ['tRNA-Glu']	D-loop [10365:11167](+) None	gene [11471:11540](+) None
NC_045377	Aptenodytes patagonicus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Sphenisciformes', 'Spheniscidae', 'Aptenodytes']	        tRNA [15505:15578](-) ['tRNA-Glu']	D-loop [15578:17477](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_045378	Psittacula alexandri	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Psittaciformes', 'Psittacidae', 'Psittacula']	        tRNA [15439:15489](-) ['tRNA-Glu']	D-loop [15489:16883](+) None	tRNA [0:64](+) ['tRNA-Phe']
NC_045379	Psittacula roseata	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Psittaciformes', 'Psittacidae', 'Psittacula']	        tRNA [15446:15497](-) ['tRNA-Glu']	D-loop [15497:16814](+) None	tRNA [0:64](+) ['tRNA-Phe']
NC_045382	Stichaeus grigorjewi	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Cottioidei', 'Zoarcales', 'Stichaeidae', 'Stichaeinae', 'Stichaeus']	        tRNA [15600:15670](-) ['tRNA-Pro']	D-loop [15670:16532](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045401	Fulvetta ruficapilla	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Sylvioidea', 'Sylviidae', 'Fulvetta']	        tRNA [14834:14903](+) ['tRNA-Thr']	D-loop [14903:16020](+) None	gene [16020:16090](-) None
NC_045401	Fulvetta ruficapilla	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Sylvioidea', 'Sylviidae', 'Fulvetta']	        tRNA [16615:16684](-) ['tRNA-Glu']	D-loop [16684:16941](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_045404	Sousa teuszii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Whippomorpha', 'Cetacea', 'Odontoceti', 'Delphinidae', 'Sousa']	        tRNA [15403:15470](-) ['tRNA-Pro']	D-loop [15468:16384](+) None	tRNA [0:72](+) ['tRNA-Phe']
NC_045407	Megopis sinica	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Coleoptera', 'Polyphaga', 'Cucujiformia', 'Chrysomeloidea', 'Cerambycidae', 'Prioninae', 'Megopodini', 'Megopis']	        rRNA [13880:14663](-) ['12S ribosomal RNA']	D-loop [14663:15689](+) None	tRNA [0:66](+) ['tRNA-Ile']
NC_045517	Aethia cristatella	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Charadriiformes', 'Alcidae', 'Aethia']	        tRNA [15498:15569](-) ['tRNA-Glu']	D-loop [15569:16848](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_045521	Lycodes reticulatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Cottioidei', 'Zoarcales', 'Zoarcidae', 'Lycodinae', 'Lycodes']	        tRNA [15656:15726](-) ['tRNA-Pro']	D-loop [15727:16590](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045523	Lycenchelys muraena	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Cottioidei', 'Zoarcales', 'Zoarcidae', 'Lycodinae', 'Lycenchelys']	        tRNA [15936:16006](-) ['tRNA-Pro']	D-loop [16006:16874](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045524	Stigmatogobius pleurostigma	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Gobiaria', 'Gobiiformes', 'Gobioidei', 'Gobiidae', 'Gobionellinae', 'Stigmatogobius']	        tRNA [15583:15653](-) ['tRNA-Pro']	D-loop [15653:16494](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045525	Phylloscopus tenellipes	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Sylvioidea', 'Phylloscopidae', 'Phylloscopus']	        tRNA [9419:9488](+) ['tRNA-Thr']	D-loop [9662:10461](+) None	gene [10600:10669](-) None
NC_045526	Phylloscopus borealis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Sylvioidea', 'Phylloscopidae', 'Phylloscopus']	        tRNA [9420:9489](+) ['tRNA-Thr']	D-loop [9547:10473](+) None	gene [10594:10663](-) None
NC_045841	Homoeoxipha nigripes	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Orthoptera', 'Ensifera', 'Gryllidea', 'Grylloidea', 'Gryllidae', 'Trigonidiinae', 'Homoeoxipha']	        tRNA [14968:15035](-) ['tRNA-Val']	D-loop [15035:15679](+) None	tRNA [0:69](+) ['tRNA-Ile']
NC_045846	Dianemobius fascipes	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Orthoptera', 'Ensifera', 'Gryllidea', 'Grylloidea', 'Gryllidae', 'Nemobiinae', 'Dianemobius']	        tRNA [14738:14805](-) ['tRNA-Val']	D-loop [14805:15363](+) None	tRNA [0:66](+) ['tRNA-Ile']
NC_045847	Dianemobius furumagiensis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Orthoptera', 'Ensifera', 'Gryllidea', 'Grylloidea', 'Gryllidae', 'Nemobiinae', 'Dianemobius']	        tRNA [14738:14805](-) ['tRNA-Val']	D-loop [14831:15350](+) None	tRNA [0:65](+) ['tRNA-Ile']
NC_045848	Polionemobius taprobanensis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Orthoptera', 'Ensifera', 'Gryllidea', 'Grylloidea', 'Gryllidae', 'Nemobiinae', 'Polionemobius']	        tRNA [11450:11517](-) ['tRNA-Val']	D-loop [11517:12033](+) None	gene [12033:12099](+) None
NC_045857	Batrachuperus sp. 2 PZ-2020	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Amphibia', 'Batrachia', 'Caudata', 'Cryptobranchoidea', 'Hynobiidae', 'Batrachuperus']	        tRNA [15526:15598](-) ['tRNA-Pro']	D-loop [15598:16394](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045858	Batracomorphus lateprocessus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Paraneoptera', 'Hemiptera', 'Auchenorrhyncha', 'Membracoidea', 'Cicadellidae', 'Iassinae', 'Batracomorphus']	        rRNA [13474:14190](-) ['12S ribosomal RNA']	D-loop [14190:15356](+) None	tRNA [0:63](+) ['tRNA-Ile']
NC_045866	Cryptotermes declivis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Dictyoptera', 'Blattodea', 'Blattoidea', 'Termitoidae', 'Kalotermitidae', 'Cryptotermitinae', 'Cryptotermes']	        source [0:15678](+) None	D-loop join{[15478:15678](+), [0:354](+)} None	gene [354:421](+) None
NC_045872	Lycodes brevipes	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Cottioidei', 'Zoarcales', 'Zoarcidae', 'Lycodinae', 'Lycodes']	        tRNA [15602:15672](-) ['tRNA-Pro']	D-loop [15672:16537](+) None	tRNA [0:68](+) ['tRNA-Phe']
