ACCESSION	ORGANISM	TAXONOMY	PREVIOUS_GENE	CONTROL_REGION	NEXT_GENE
NC_045074.1	Sicyopterus japonicus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Gobiaria', 'Gobiiformes', 'Gobioidei', 'Gobiidae', 'Sicydiinae', 'Sicyopterus']	        tRNA [15591:15661](-) ['tRNA-Pro']	D-loop [15661:16504](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_045076.1	Ara macao	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Psittaciformes', 'Psittacidae', 'Ara']	        CDS [14895:15408](-) ['NADH dehydrogenase subunit 6']	D-loop [15478:16970](+) None	tRNA [0:66](+) ['tRNA-Phe']
NC_045092.1	Grammatobothus polyophthalmus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Bothidae', 'Grammatobothus']	        tRNA [16488:16559](-) ['tRNA-Pro']	D-loop [16559:18170](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045094.1	Harpalus sinicus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Coleoptera', 'Adephaga', 'Caraboidea', 'Carabidae', 'Harpalinae', 'Harpalini', 'Harpalus']	        rRNA [14082:14870](-) ['12S ribosomal RNA']	D-loop [14870:16521](+) None	tRNA [0:68](+) ['tRNA-Ile']
NC_045097.1	Xystrocera globosa	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Coleoptera', 'Polyphaga', 'Cucujiformia', 'Chrysomeloidea', 'Cerambycidae', 'Cerambycinae', 'Xystrocerini', 'Xystrocera']	        rRNA [13879:14648](-) ['12S ribosomal RNA']	D-loop [14648:15707](+) None	tRNA [0:66](+) ['tRNA-Ile']
NC_045102.1	Figulus binodulus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Coleoptera', 'Polyphaga', 'Scarabaeiformia', 'Lucanidae', 'Lucaninae', 'Figulus']	        rRNA [13799:14544](-) ['12S ribosomal RNA']	misc_feature [14544:16261](+) None	tRNA [1:63](+) ['tRNA-Ile']
NC_045103.1	Paracolopha morrisoni	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Paraneoptera', 'Hemiptera', 'Sternorrhyncha', 'Aphidomorpha', 'Aphidoidea', 'Pemphigidae', 'Eriosomatinae', 'Eriosomatini', 'Paracolopha']	        rRNA [13204:13972](-) ['12S ribosomal RNA']	misc_feature [13972:14904](+) None	tRNA [14904:14974](+) ['tRNA-Ile']
NC_045110.1	Microhyla fissipes	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Amphibia', 'Batrachia', 'Anura', 'Neobatrachia', 'Microhyloidea', 'Microhylidae', 'Microhylinae', 'Microhyla']	        misc_feature [14027:15167](+) None	D-loop [15192:16499](+) None	tRNA [16507:16580](+) ['tRNA-Leu']
NC_045120.1	Sinna extrema	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Noctuoidea', 'Nolidae', 'Chloephorinae', 'Sinna']	        rRNA [14157:14941](-) ['12S ribosomal RNA']	D-loop [14941:15345](+) None	tRNA [0:68](+) ['tRNA-Met']
NC_045123.1	Dorcus ursulus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Coleoptera', 'Polyphaga', 'Scarabaeiformia', 'Lucanidae', 'Lucaninae', 'Dorcus']	        rRNA [13998:14748](-) ['12S ribosomal RNA']	misc_feature [14748:18220](-) None	tRNA [0:64](+) ['tRNA-Ile']
NC_045124.1	Dorcus tenuihirsutus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Coleoptera', 'Polyphaga', 'Scarabaeiformia', 'Lucanidae', 'Lucaninae', 'Dorcus']	        rRNA [13970:14720](-) ['12S ribosomal RNA']	misc_feature [14720:18505](-) None	tRNA [0:64](+) ['tRNA-Ile']
NC_045181.1	Muscicapa griseisticta	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Muscicapidae', 'Muscicapa']	        tRNA [9421:9489](+) ['tRNA-Thr']	D-loop [9529:10458](+) None	tRNA [10666:10736](-) ['tRNA-Pro']
NC_045181.1	Muscicapa griseisticta	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Muscicapidae', 'Muscicapa']	        tRNA [11265:11337](-) ['tRNA-Glu']	D-loop [11347:12276](+) None	tRNA [12498:12567](+) ['tRNA-Phe']
NC_045188.1	Hypostomus francisci	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Loricariidae', 'Hypostominae', 'Hypostomus']	        tRNA [15572:15642](-) ['tRNA-Pro']	D-loop [15642:16541](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045189.1	Baltia butleri	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Papilionoidea', 'Pieridae', 'Pierinae', 'Baltia']	        rRNA [13989:14763](-) ['12S ribosomal RNA']	D-loop [14763:15124](+) None	tRNA [0:66](+) ['tRNA-Met']
NC_045190.1	Pieris naganum	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Papilionoidea', 'Pieridae', 'Pierinae', 'Pieris']	        rRNA [13995:14768](-) ['12S ribosomal RNA']	D-loop [14768:15155](+) None	tRNA [0:67](+) ['tRNA-Met']
NC_045191.1	Pontia callidice	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Papilionoidea', 'Pieridae', 'Pierinae', 'Pontia']	        rRNA [13973:14747](-) ['12S ribosomal RNA']	D-loop [14747:15109](+) None	tRNA [0:66](+) ['tRNA-Met']
NC_045192.1	Pontia daplidice	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Papilionoidea', 'Pieridae', 'Pierinae', 'Pontia']	        rRNA [13976:14750](-) ['12S ribosomal RNA']	D-loop [14750:15124](+) None	tRNA [0:66](+) ['tRNA-Met']
NC_045205.1	Capricornis rubidus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Caprinae', 'Capricornis']	        tRNA [15364:15430](-) ['tRNA-Pro']	D-loop [15430:16265](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045206.1	Eleginus gracilis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Zeiogadaria', 'Gadariae', 'Gadiformes', 'Gadoidei', 'Gadidae', 'Eleginus']	        tRNA [15590:15660](-) ['tRNA-Pro']	misc_feature [15660:16538](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045207.1	Olidiana ritcheriina	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Paraneoptera', 'Hemiptera', 'Auchenorrhyncha', 'Membracoidea', 'Cicadellidae', 'Coelidiinae', 'Olidiana']	        rRNA [13454:14185](-) ['12S ribosomal RNA']	D-loop [14185:15166](+) None	tRNA [0:62](+) ['tRNA-Ile']
NC_045210.1	Hynobius unisacculus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Amphibia', 'Batrachia', 'Caudata', 'Cryptobranchoidea', 'Hynobiidae', 'Hynobius', 'Hynobius']	        tRNA [15533:15605](-) ['tRNA-Pro']	misc_feature [15605:16413](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045212.1	Acosmetura nigrogeniculata	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Orthoptera', 'Ensifera', 'Tettigoniidea', 'Tettigonioidea', 'Tettigoniidae', 'Meconematinae', 'Acosmetura']	        rRNA [14077:14863](-) ['12S ribosomal RNA']	D-loop [14863:16271](+) None	tRNA [0:64](+) ['tRNA-Ile']
NC_045215.1	Vespula flaviceps	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Hymenoptera', 'Apocrita', 'Aculeata', 'Vespoidea', 'Vespidae', 'Vespinae', 'Vespula']	        rRNA [15359:16120](-) ['12S ribosomal RNA']	D-loop [16120:17422](-) None	tRNA [17422:17489](-) ['tRNA-Tyr']
NC_045220.1	Lepidotrigla kanagashira	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Triglioidei', 'Triglidae', 'Lepidotrigla']	        tRNA [15597:15667](-) ['tRNA-Pro']	D-loop [15667:16504](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045221.1	Lactarius lactarius	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Carangaria incertae sedis', 'Lactariidae', 'Lactarius']	        tRNA [15635:15707](-) ['tRNA-Pro']	D-loop [15707:16552](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_045222.1	Arius maculatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Ariidae', 'Arius']	        tRNA [15564:15634](-) ['tRNA-Pro']	D-loop [15634:16710](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_045225.1	Iksookimia yongdokensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cobitidae', 'Cobitinae', 'Iksookimia']	        tRNA [15660:15730](-) ['tRNA-Pro']	D-loop [15730:16640](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_045226.1	Coregonus baicalensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Protacanthopterygii', 'Salmoniformes', 'Salmonidae', 'Coregoninae', 'Coregonus']	        tRNA [15591:15661](-) ['tRNA-Pro']	D-loop [15661:16735](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045227.1	Coregonus migratorius	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Protacanthopterygii', 'Salmoniformes', 'Salmonidae', 'Coregoninae', 'Coregonus']	        tRNA [15591:15661](-) ['tRNA-Pro']	D-loop [15661:16737](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045231.1	Reticulitermes tibialis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Dictyoptera', 'Blattodea', 'Blattoidea', 'Termitoidae', 'Rhinotermitidae', 'Reticulitermes', 'Reticulitermes']	        tRNA [13999:14069](-) ['tRNA-Val']	misc_feature [14879:>14990](+) ['control region']	tRNA [0:70](+) ['tRNA-Ile']
NC_045232.1	Plestiodon tunganus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Scinciformata', 'Scincidae', 'Scincinae', 'Plestiodon']	        tRNA [15351:15420](-) ['tRNA-Pro']	D-loop [15420:17263](+) None	tRNA [0:75](+) ['tRNA-Phe']
NC_045236.1	Aphis glycines	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Paraneoptera', 'Hemiptera', 'Sternorrhyncha', 'Aphidomorpha', 'Aphidoidea', 'Aphididae', 'Aphidini', 'Aphis', 'Aphis']	        rRNA [16027:16796](-) ['12S ribosomal RNA']	D-loop [16796:17954](+) None	tRNA [0:64](+) ['tRNA-Ile']
NC_045237.1	Euchorthippus unicolor	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Orthoptera', 'Caelifera', 'Acrididea', 'Acridomorpha', 'Acridoidea', 'Acrididae', 'Gomphocerinae', 'Euchorthippus']	        rRNA [14063:14891](-) ['12S ribosomal RNA']	D-loop [14891:15629](+) None	tRNA [0:66](+) ['tRNA-Ile']
NC_045238.1	Abrus expansivus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Paraneoptera', 'Hemiptera', 'Auchenorrhyncha', 'Membracoidea', 'Cicadellidae', 'Deltocephalinae', 'Athysanini', 'Abrus']	        rRNA [13603:14359](-) ['12S ribosomal RNA']	D-loop [14359:15904](+) None	tRNA [0:68](+) ['tRNA-Ile']
NC_045240.1	Reticulitermes lucifugus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Dictyoptera', 'Blattodea', 'Blattoidea', 'Termitoidae', 'Rhinotermitidae', 'Reticulitermes', 'Reticulitermes']	        tRNA [13985:14055](-) ['tRNA-Val']	misc_feature [14792:16263](+) ['control region']	tRNA [0:71](+) ['tRNA-Ile']
NC_045243.1	Daphnia laevis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Branchiopoda', 'Diplostraca', 'Cladocera', 'Anomopoda', 'Daphniidae', 'Daphnia', 'Daphnia laevis group']	        rRNA [4070:4822](-) ['12S ribosomal RNA']	D-loop [4822:5367](+) None	tRNA [5367:5433](+) ['tRNA-Ile']
NC_045245.1	Cottiusculus nihonkaiensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Cottioidei', 'Cottales', 'Cottidae', 'Cottiusculus']	        tRNA [15683:15754](-) ['tRNA-Pro']	D-loop [15754:16612](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045246.1	Epicauta impressicornis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Coleoptera', 'Polyphaga', 'Cucujiformia', 'Meloidae', 'Meloinae', 'Epicauta']	        rRNA [13823:14613](-) ['12S ribosomal RNA']	D-loop [14613:15713](+) None	tRNA [0:66](+) ['tRNA-Ile']
NC_045248.1	Epicopeia hainesii	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Drepanoidea', 'Epicopeiidae', 'Epicopeia']	        rRNA [14251:15037](-) ['12S ribosomal RNA']	D-loop [15037:15395](+) None	tRNA [0:68](+) ['tRNA-Met']
NC_045249.1	Hasora badra	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Hesperioidea', 'Hesperiidae', 'Coeliadinae', 'Hasora']	        rRNA [14274:15072](-) ['12S ribosomal RNA']	D-loop [15072:15324](+) None	tRNA [0:68](+) ['tRNA-Met']
NC_045250.1	Microphysogobio rapidus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Gobionidae', 'Gobioninae', 'Microphysogobio']	        tRNA [15607:15677](-) ['tRNA-Pro']	D-loop [15677:16603](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_045269.1	Pseudeuphausia sinica	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Euphausiacea', 'Euphausiidae', 'Pseudeuphausia']	        rRNA [12608:13220](-) ['12S ribosomal RNA']	D-loop [13220:14738](+) None	tRNA [14738:14802](+) ['tRNA-Ile']
NC_045270.1	Paramacrosteles nigromaculatus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Paraneoptera', 'Hemiptera', 'Auchenorrhyncha', 'Membracoidea', 'Cicadellidae', 'Deltocephalinae', 'Athysanini', 'Paramacrosteles']	        rRNA [13617:14361](-) ['12S ribosomal RNA']	misc_feature [14361:15011](+) None	tRNA [0:68](+) ['tRNA-Ile']
NC_045282.1	Sterna paradisaea	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Charadriiformes', 'Laridae', 'Sterna']	        tRNA [15478:15550](-) ['tRNA-Glu']	misc_feature [15550:16708](+) None	tRNA [0:72](+) ['tRNA-Phe']
NC_045283.1	Bombus waltoni	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Hymenoptera', 'Apocrita', 'Aculeata', 'Apoidea', 'Apidae', 'Bombus', 'Mendacibombus']	        misc_feature [1480:2968](+) None	D-loop [2985:3064](+) None	CDS [3127:3803](+) ['cytochrome c oxidase subunit II']
NC_045283.1	Bombus waltoni	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Hymenoptera', 'Apocrita', 'Aculeata', 'Apoidea', 'Apidae', 'Bombus', 'Mendacibombus']	        CDS [10349:11498](+) ['cytochrome b']	D-loop [11699:11950](+) None	CDS [11950:12886](-) ['NADH dehydrogenase subunit 1']
NC_045283.1	Bombus waltoni	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Hymenoptera', 'Apocrita', 'Aculeata', 'Apoidea', 'Apidae', 'Bombus', 'Mendacibombus']	        tRNA [15138:15206](-) ['tRNA-Gln']	D-loop [18819:19268](+) None	tRNA [0:68](+) ['tRNA-Ala']
NC_045285.1	Cryodraco antarcticus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Notothenioidei', 'Channichthyidae', 'Cryodraco']	        tRNA [15760:15830](-) ['tRNA-Pro']	D-loop [15830:17857](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045306.1	Vulcanolepas fijiensis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Cirripedia', 'Thoracica', 'Thoracicalcarea', 'Scalpellomorpha', 'Neolepadoidea', 'Neolepadidae', 'Vulcanolepas']	        rRNA [15477:16207](-) ['12S ribosomal RNA']	D-loop [16207:17097](+) None	tRNA [17097:17162](+) ['tRNA-Trp']
NC_045364.1	Accipiter trivirgatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Accipitriformes', 'Accipitridae', 'Accipitrinae', 'Accipiter']	        tRNA [14788:14857](+) ['tRNA-Thr']	D-loop [14857:16091](+) None	tRNA [16091:16161](-) ['tRNA-Pro']
NC_045364.1	Accipiter trivirgatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Accipitriformes', 'Accipitridae', 'Accipitrinae', 'Accipiter']	        tRNA [16694:16765](-) ['tRNA-Glu']	D-loop [16765:18454](+) None	tRNA [0:67](+) ['tRNA-Phe']
NC_045365.1	Dromaius baudinianus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Palaeognathae', 'Casuariiformes', 'Dromaiidae', 'Dromaius']	        tRNA [15551:15619](-) ['tRNA-Glu']	misc_feature [15619:16713](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_045366.1	Saltator similis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Thraupidae', 'Thraupinae', 'Saltator']	        tRNA [15506:15567](-) ['tRNA-Glu']	D-loop [15577:16750](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045367.1	Agapornis nigrigenis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Psittaciformes', 'Psittacidae', 'Agapornis']	        tRNA [15429:15497](-) ['tRNA-Glu']	misc_feature [15497:16718](+) None	tRNA [0:66](+) ['tRNA-Phe']
NC_045368.1	Agapornis pullarius	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Psittaciformes', 'Psittacidae', 'Agapornis']	        tRNA [15433:15501](-) ['tRNA-Glu']	misc_feature [15501:16722](+) None	tRNA [0:66](+) ['tRNA-Phe']
NC_045369.1	Agapornis lilianae	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Psittaciformes', 'Psittacidae', 'Agapornis']	        tRNA [15431:15499](-) ['tRNA-Glu']	misc_feature [15499:16720](+) None	tRNA [0:66](+) ['tRNA-Phe']
NC_045371.1	Aratinga nenday	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Psittaciformes', 'Psittacidae', 'Aratinga']	        tRNA [15432:15503](-) ['tRNA-Glu']	D-loop [15503:16983](+) None	tRNA [0:67](+) ['tRNA-Phe']
NC_045372.1	Picus canus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Piciformes', 'Picidae', 'Picus']	        CDS [13671:14814](+) ['cytochrome b']	D-loop [14878:16349](+) None	tRNA [16349:16419](-) ['tRNA-Pro']
NC_045372.1	Picus canus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Piciformes', 'Picidae', 'Picus']	        tRNA [16950:17019](-) ['tRNA-Glu']	D-loop [17019:17103](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_045373.1	Mareca strepera	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Galloanserae', 'Anseriformes', 'Anatidae', 'Anatinae', 'Mareca']	        tRNA [16529:16600](-) ['tRNA-Glu']	D-loop [0:1046](+) None	tRNA [1046:1116](+) ['tRNA-Phe']
NC_045374.1	Muscicapa sibirica	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Muscicapidae', 'Muscicapa']	        tRNA [14752:14821](+) ['tRNA-Thr']	D-loop [14861:15791](+) None	tRNA [15987:16057](-) ['tRNA-Pro']
