ACCESSION	ORGANISM	TAXONOMY	PREVIOUS_GENE	CONTROL_REGION	NEXT_GENE
NC_021394	Tachysurus crassilabris	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Bagridae', 'Tachysurus']	        tRNA [15573:15643](-) ['tRNA-Pro']	D-loop [15643:16534](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_021396	Adoxophyes orana	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Tortricoidea', 'Tortricidae', 'Tortricinae', 'Adoxophyes']	        rRNA [14208:15012](-) ['s-rRNA']	D-loop [15012:15343](+) None	tRNA [0:68](+) ['tRNA-Met']
NC_021397	Tarragoilus diuturnus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Orthoptera', 'Ensifera', 'Tettigoniidea', 'Hagloidea', 'Prophalangopsidae', 'Tarragoilus']	        rRNA [14060:14843](-) ['s-rRNA']	D-loop [14843:16144](+) None	tRNA [0:67](+) ['tRNA-Ile']
NC_021398	Crocidura shantungensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Eulipotyphla', 'Soricidae', 'Crocidurinae', 'Crocidura']	        tRNA [15390:15455](-) ['tRNA-Pro']	D-loop [15455:17160](+) None	tRNA [0:67](+) ['tRNA-Phe']
NC_021415	Thyridosmylus langii	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Neuroptera', 'Myrmeleontiformia', 'Osmylidae', 'Thyridosmylus']	        rRNA [14058:14856](-) ['s-rRNA']	misc_feature [14856:16221](+) None	tRNA [0:67](+) ['tRNA-Ile']
NC_021424	Sinochlora longifissa	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Orthoptera', 'Ensifera', 'Tettigoniidea', 'Tettigonioidea', 'Tettigoniidae', 'Phaneropterinae', 'Phaneropterinae incertae sedis', 'Sinochlora']	        misc_feature [207:981](+) None	D-loop [1161:2552](+) None	repeat_region [2552:4283](+) None
NC_021435	Ziphius cavirostris	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Whippomorpha', 'Cetacea', 'Odontoceti', 'Ziphiidae', 'Ziphius']	        tRNA [15404:15471](-) ['tRNA-Pro']	D-loop [15471:16349](+) None	tRNA [0:74](+) ['tRNA-Phe']
NC_021444	Sander canadensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Percoidei', 'Percidae', 'Luciopercinae', 'Sander']	        tRNA [15584:15650](-) ['tRNA-Pro']	D-loop [15650:16542](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_021452	Danaus plexippus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Papilionoidea', 'Nymphalidae', 'Danainae', 'Danaini', 'Danaina', 'Danaus', 'Danaus']	        rRNA [14065:14839](-) ['s-rRNA']	D-loop [14845:15314](+) None	tRNA [0:68](+) ['tRNA-Met']
NC_021453	Pentaceros wheeleri	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Pempheriformes', 'Pentacerotidae', 'Pentaceros']	        tRNA [15586:15656](-) ['tRNA-Pro']	D-loop [15706:16503](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_021479	Python bivittatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Serpentes', 'Henophidia', 'Pythonidae', 'Python']	        tRNA [3555:3622](+) ['tRNA-Ile']	misc_feature [3622:4795](+) None	tRNA [4795:4868](+) ['tRNA-Leu']
NC_021479	Python bivittatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Serpentes', 'Henophidia', 'Pythonidae', 'Python']	        tRNA [16373:16436](-) ['tRNA-Pro']	misc_feature [16436:17617](+) None	tRNA [0:66](+) ['tRNA-Phe']
NC_021459	Hexagrammos agrammus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Cottioidei', 'Hexagrammales', 'Hexagrammidae', 'Hexagrammos']	        tRNA [15596:15666](-) ['tRNA-Pro']	D-loop [15675:16514](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_021461	Neophocaena phocaenoides	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Whippomorpha', 'Cetacea', 'Odontoceti', 'Phocoenidae', 'Neophocaena']	        tRNA [15405:15473](-) ['tRNA-Pro']	D-loop [15473:16385](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_021474	Pygoscelis antarcticus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Sphenisciformes', 'Spheniscidae', 'Pygoscelis']	        tRNA [15487:15557](+) ['tRNA-Glu']	misc_feature [15557:15972](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_021103	Gomphocerus sibiricus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Orthoptera', 'Caelifera', 'Acrididea', 'Acridomorpha', 'Acridoidea', 'Acrididae', 'Gomphocerinae', 'Gomphocerus']	        rRNA [14033:14880](-) ['s-rRNA']	D-loop [14880:15590](+) None	tRNA [0:67](+) ['tRNA-Ile']
NC_012841	Aquarius paludum	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Paraneoptera', 'Hemiptera', 'Heteroptera', 'Gerromorpha', 'Gerroidea', 'Gerridae', 'Gerrinae', 'Aquarius']	        rRNA [13799:14599](-) ['s-rRNA']	misc_feature [14599:15380](+) None	tRNA [0:65](+) ['tRNA-Ile']
NC_018600	Clupanodon thrissa	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Clupei', 'Clupeiformes', 'Clupeoidei', 'Clupeidae', 'Clupanodon']	        tRNA [15596:15666](-) ['tRNA-Pro']	D-loop [15666:16692](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_018764	Leptobotia elongata	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Botiidae', 'Leptobotia']	        tRNA [15596:15666](-) ['tRNA-Pro']	D-loop [15666:16591](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_018769	Glyptothorax fokiensis fokiensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Sisoridae', 'Glyptosterninae', 'Glyptothorax']	        tRNA [15577:15645](-) ['tRNA-Pro']	misc_feature [15645:16530](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_020000	Pelodytes cf. punctatus II-2011	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Amphibia', 'Batrachia', 'Anura', 'Pelobatoidea', 'Pelodytidae', 'Pelodytes']	        tRNA [15417:15486](-) ['tRNA-Pro']	D-loop [15486:18903](+) None	misc_feature [16969:16975](+) None
NC_018770	Trachidermus fasciatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Cottioidei', 'Cottales', 'Cottidae', 'Trachidermus']	        tRNA [15610:15682](-) ['tRNA-Pro']	D-loop [15682:16536](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_021596	Gagata dolichonema	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Sisoridae', 'Sisorinae', 'Gagata']	        tRNA [15580:15650](-) ['tRNA-Pro']	misc_feature [15650:16538](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_021597	Glyptosternon maculatum	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Sisoridae', 'Glyptosterninae', 'Glyptosternon']	        tRNA [15574:15644](-) ['tRNA-Pro']	misc_feature [15646:15719](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_021598	Euchiloglanis kishinouyei	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Sisoridae', 'Glyptosterninae', 'Euchiloglanis']	        tRNA [15592:15665](-) ['tRNA-Pro']	D-loop [15665:16561](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_021600	Glaridoglanis andersonii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Sisoridae', 'Glyptosterninae', 'Glaridoglanis']	        tRNA [15568:15638](-) ['tRNA-Pro']	misc_feature [15639:15740](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_021601	Exostoma labiatum	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Sisoridae', 'Glyptosterninae', 'Exostoma']	        tRNA [15572:15642](-) ['tRNA-Pro']	misc_feature [15651:15752](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_021604	Pseudexostoma yunnanense	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Sisoridae', 'Glyptosterninae', 'Pseudexostoma']	        tRNA [15639:15707](-) ['tRNA-Pro']	D-loop [15707:16598](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_021605	Pseudecheneis sulcata	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Sisoridae', 'Glyptosterninae', 'Pseudecheneis']	        tRNA [15582:15652](-) ['tRNA-Pro']	misc_feature [15652:15653](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_021608	Glyptothorax trilineatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Sisoridae', 'Glyptosterninae', 'Glyptothorax']	        tRNA [15580:15650](-) ['tRNA-Pro']	misc_feature [15650:16539](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_021609	Xenocatantops brachycerus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Orthoptera', 'Caelifera', 'Acrididea', 'Acridomorpha', 'Acridoidea', 'Acrididae', 'Catantopinae', 'Xenocatantops']	        rRNA [14052:14848](-) ['s-rRNA']	D-loop [14848:15605](+) None	tRNA [0:67](+) ['tRNA-Ile']
NC_021610	Shirakiacris shirakii	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Orthoptera', 'Caelifera', 'Acrididea', 'Acridomorpha', 'Acridoidea', 'Acrididae', 'Eyprepocnemidinae', 'Shirakiacris']	        rRNA [14061:14884](-) ['s-rRNA']	D-loop [14884:15649](+) None	tRNA [0:66](+) ['tRNA-Ile']
NC_021620	Eleutheronema tetradactylum	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Carangaria incertae sedis', 'Polynemidae', 'Eleutheronema']	        tRNA [15648:15719](-) ['tRNA-Pro']	D-loop [15719:16470](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_021641	Remiz consobrinus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Paridae', 'Remiz']	        tRNA [15496:15568](-) ['tRNA-Glu']	D-loop [15568:16737](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_021644	Onychostoma barbatulum	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Acrossocheilinae', 'Onychostoma']	        tRNA [15593:15663](-) ['tRNA-Pro']	D-loop [15663:16597](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_021746	Abisara fylloides	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Papilionoidea', 'Riodinidae', 'Nemeobiinae', 'Abisara']	        rRNA [14107:14878](-) ['s-rRNA']	D-loop [14878:15301](+) None	tRNA [0:67](+) ['tRNA-Met']
NC_021759	Schedophilus velaini	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Pelagiaria', 'Scombriformes', 'Centrolophidae', 'Schedophilus']	        tRNA [15617:15687](-) ['tRNA-Pro']	D-loop [15687:16571](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_021766	Lacerta agilis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Laterata', 'Lacertibaenia', 'Lacertidae', 'Lacerta']	        tRNA [15333:15402](-) ['tRNA-Pro']	D-loop [15402:17090](+) None	tRNA [0:74](+) ['tRNA-Phe']
NC_021767	Neotrygon kuhlii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Chondrichthyes', 'Elasmobranchii', 'Batoidea', 'Myliobatiformes', 'Dasyatidae', 'Neotrygon']	        tRNA [15662:15732](-) ['tRNA-Pro']	D-loop [15732:18039](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_021769	Pseudorasbora elongata	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Gobionidae', 'Sarcocheilichthyinae', 'Pseudorasbora']	        tRNA [15605:15675](-) ['tRNA-Pro']	misc_feature [15675:16587](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_021603	Pareuchiloglanis gracilicaudata	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Sisoridae', 'Glyptosterninae', 'Pareuchiloglanis']	        tRNA [15614:15685](-) ['tRNA-Pro']	D-loop [15685:16588](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_021403	Cermatobius longicornis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Myriapoda', 'Chilopoda', 'Pleurostigmophora', 'Lithobiomorpha', 'Henicopidae', 'Henicopinae', 'Henicopini', 'Cermatobius']	        rRNA [13554:14311](-) ['s-rRNA']	misc_feature [14311:15479](+) None	tRNA [15479:15543](+) ['tRNA-Ile']
NC_021405	Plectropomus areolatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Serranoidei', 'Serranidae', 'Epinephelinae', 'Epinephelini', 'Plectropomus']	        tRNA [15619:15690](-) ['tRNA-Pro']	D-loop [15690:16770](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_021407	Liobagrus nigricauda	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Amblycipitidae', 'Liobagrus']	        tRNA [15542:15613](-) ['tRNA-Pro']	D-loop [15613:16512](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_021408	Emberiza pusilla	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Fringillidae', 'Emberizinae', 'Emberizini', 'Emberiza']	        tRNA [15506:15578](-) ['tRNA-Glu']	misc_feature [15578:16790](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_021409	Schizopygopsis younghusbandi	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Schizopygopsinae', 'Schizopygopsis']	        tRNA [15666:15736](-) ['tRNA-Pro']	misc_feature [15736:16674](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_021410	Ctenoplusia agnata	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Noctuoidea', 'Noctuidae', 'Plusiinae', 'Ctenoplusia']	        rRNA [14143:14927](-) ['s-rRNA']	D-loop [14927:15261](+) None	tRNA [0:68](+) ['tRNA-Met']
NC_021476	Bombina microdeladigitora	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Amphibia', 'Batrachia', 'Anura', 'Bombinatoridae', 'Bombina']	        tRNA [15401:15470](-) ['tRNA-Pro']	D-loop [15470:18256](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_021477	Bombina lichuanensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Amphibia', 'Batrachia', 'Anura', 'Bombinatoridae', 'Bombina']	        tRNA [15402:15471](-) ['tRNA-Pro']	D-loop [15471:18554](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_020352	Hemitrygon bennettii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Chondrichthyes', 'Elasmobranchii', 'Batoidea', 'Myliobatiformes', 'Dasyatidae', 'Hemitrygon']	        tRNA [15677:15746](-) ['tRNA-Pro']	D-loop [15747:17668](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_020360	Schizothorax wangchiachii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Schizothoracinae', 'Schizothorax']	        tRNA [15584:15654](-) ['tRNA-Pro']	D-loop [15654:16593](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_020464	Gobiobotia naktongensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Gobionidae', 'Gobioninae', 'Gobiobotia']	        tRNA [15607:15677](-) ['tRNA-Pro']	D-loop [15677:16609](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_020465	Lethenteron camtschaticum	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Cyclostomata', 'Hyperoartia', 'Petromyzontiformes', 'Petromyzontidae', 'Lethenteron']	        misc_feature [13585:14101](-) None	D-loop [14101:14619](+) None	tRNA [14619:14691](+) ['tRNA-Thr']
NC_020465	Lethenteron camtschaticum	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Cyclostomata', 'Hyperoartia', 'Petromyzontiformes', 'Petromyzontidae', 'Lethenteron']	        tRNA [14692:14763](-) ['tRNA-Glu']	D-loop [14763:15002](+) None	gene [15002:16193](+) None
NC_020466	Ctenopharyngodon idella x Squaliobarbus curriculus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinoidei intergeneric hybrids']	        tRNA [15612:15682](-) ['tRNA-Pro']	D-loop [15682:16609](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_021105	Lanius tephronotus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Corvoidea', 'Laniidae', 'Lanius']	        tRNA [15503:15575](-) ['tRNA-Glu']	misc_feature [15575:16820](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_021119	Murina ussuriensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Murina']	        tRNA [15379:15445](-) ['tRNA-Pro']	D-loop [15445:17285](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_021374	Ammodytes personatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Uranoscopiformes', 'Ammodytidae', 'Ammodytes']	        tRNA [15597:15667](-) ['tRNA-Pro']	D-loop [15667:16537](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_021383	Artemia tibetiana	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Branchiopoda', 'Anostraca', 'Artemiidae', 'Artemia']	        rRNA [13303:14017](-) ['s-rRNA']	misc_feature [14017:15742](+) None	tRNA [0:63](+) ['tRNA-Met']
NC_021964	Beringraja rhina	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Chondrichthyes', 'Elasmobranchii', 'Batoidea', 'Rajiformes', 'Rajidae', 'Beringraja']	        tRNA [15589:15660](-) ['tRNA-Pro']	D-loop [15659:16910](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_021965	Plecturocebus cupreus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Platyrrhini', 'Pitheciidae', 'Callicebinae', 'Plecturocebus']	        tRNA [15350:15418](-) ['tRNA-Pro']	D-loop [15418:16551](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_021972	Onychostoma simum	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Acrossocheilinae', 'Onychostoma']	        tRNA [15597:15667](-) ['tRNA-Pro']	D-loop [15667:16601](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_020467	Squaliobarbus curriculus x Ctenopharyngodon idella	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinoidei intergeneric hybrids']	        tRNA [15611:15684](-) ['tRNA-Pro']	D-loop [15684:16616](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_021966	Saimiri boliviensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Platyrrhini', 'Cebidae', 'Saimiriinae', 'Saimiri']	        tRNA [15341:15410](-) ['tRNA-Pro']	D-loop [15410:16471](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_012908	Gillichthys seta	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Gobiaria', 'Gobiiformes', 'Gobioidei', 'Gobiidae', 'Gobionellinae', 'Gillichthys']	        tRNA [15583:15653](-) ['tRNA-Pro']	D-loop [15653:16481](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_021389	Conogethes punctiferalis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Pyraloidea', 'Crambidae', 'Spilomelinae', 'Conogethes']	        rRNA [14224:15017](-) ['s-rRNA']	D-loop [15017:15355](+) None	tRNA [0:69](+) ['tRNA-Met']
